,id,company,sec_code,headline,file_url,time,Earliest Publish Time,Earliest Publish Type
10,c74cdddd-f36a-4e48-9fc8-451c5a0bc6a2,Adani Total Gas Ltd,542066,"Audited Financial Results (Standalone And Consolidated) For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=19958a2e-0d0b-4f13-8530-f0595bb8de39.pdf,2025-04-28T17:06:07.843,2025-04-28 17:06:07.843,Financial Results
11,d4bea91a-c85c-4c07-9e6c-7ea2fbc2f1f3,Aditya Birla Sun Life AMC Ltd,543374,"Audited Financial Results (Standalone And Consolidated) For The Financial Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3808cd7c-98fa-4268-88e6-b48408387b0e.pdf,2025-04-28T14:57:58,2025-04-28 14:47:51.417,Board Meeting
12,63886a69-0d42-4eba-a9b6-85b9c158036b,Ajanta Pharma Ltd,532331,PFA Audited (Consolidated & Standalone) Financial Results For The Quarter And Year Ended 31St March 2025 Pursuant To Regulation 33 Of SEBI (LODR).,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c209dff-01ae-4656-8d9d-b3db7504ee8b.pdf,2025-04-30T15:23:35.35,2025-04-30 15:23:35.350,Financial Results
13,6984871a-e3d1-4f8c-b1d1-1a2426477c10,Alok Industries Ltd,521070,"Results - Financial Results For Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6980513-d60b-4fea-bd1c-f20a38d2f906.pdf,2025-04-21T18:29:52.78,2025-04-21 17:26:17.390,Board Meeting
14,5171fe5b-49cc-4989-bc9d-0865f97b9afe,Ambuja Cements Ltd,500425,Results - Audited Financial Results Of The Company,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=24708c27-7f9d-46c3-9d77-2e78af4d029e.pdf,2025-04-29T14:40:34.18,2025-04-29 14:34:40.423,Board Meeting
15,648b0e49-e6ee-4df3-a6e1-0e6fd3312d40,Anand Rathi Wealth Ltd,543415,"Audited Financial Results (Standalone & Consolidated) For The Fourth Quarter And Financial Year Ended 31St March, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=971458af-2cfa-454b-a322-29d300234825.pdf,2025-04-10T18:53:00.893,2025-04-10 18:27:20.577,Board Meeting
16,3dc5b6fa-cec1-4085-af20-7e41e0095836,Anant Raj Ltd-$,515055,Audited Financial Results And Recommendation Of A Final Dividend,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b45a3c95-38a2-4960-bee9-19cbe83133fc.pdf,2025-04-21T17:57:09.673,2025-04-21 17:57:09.673,Financial Results
17,66e7358f-34be-4e63-9f10-b0f3b8b566cf,Angel One Ltd,543235,"Financial Results For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a41133eb-6b71-49db-a392-ba2e4e452fff.pdf,2025-04-17T13:40:56.47,2025-04-17 13:40:56.470,Financial Results
18,d7625075-dc8a-41fd-a52e-27b195acc201,Atul Ltd,500027,Financial Results And Outcome Of Board Meeting Attached.,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c2cfbe2f-7b38-45ab-96ee-f5fc18196703.pdf,2025-04-25T14:09:54.953,2025-04-25 14:09:54.953,Financial Results
19,d5255c35-5223-4358-8785-502ee505b2a0,AXIS Bank Ltd,532215,Audited Financial Results FY25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d3306552-865d-430e-bedd-6725b9fed458.pdf,2025-04-24T16:57:08.627,2025-04-24 16:57:08.627,Financial Results
20,d50f6576-0fa1-4add-8512-b617135df682,Bajaj Finance Ltd,500034,Audited Standalone And Consolidated Financial Results For The Quarter And Year Ended 31 March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8106cc0f-759e-4e2a-a1c2-cfc92cb02cb3.pdf,2025-04-29T18:24:30.077,2025-04-29 18:05:41.787,Board Meeting
21,8082b9ce-d410-4a01-8ed9-726ab18ca73a,Bajaj Finserv Ltd,532978,Audited Standalone And Consolidated Financial Results For The Quarter And Year Ended 31 March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa52aba3-5689-456d-98e1-c2df3fe4285e.pdf,2025-04-29T19:51:59.74,2025-04-29 19:34:46.047,Board Meeting
22,fed6d9e6-f3dc-41eb-8df8-37551778c2a7,Bajaj Housing Finance Ltd,544252,Audited Financial Results For The Quarter And Year Ended 31 March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5075985f-c9e4-4ede-9976-91c0791cc18c.pdf,2025-04-23T16:53:55.383,2025-04-23 16:44:38.693,Board Meeting
23,bdea2197-e2f7-4d91-a8db-9ea64617d735,Bank of Maharashtra,532525,Financial Results For The Year Ended 31.03.2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a4c7a715-6568-4596-ae02-8d736cdff6d9.pdf,2025-04-25T14:47:17.137,2025-04-25 14:29:12.740,Board Meeting
24,179b3f27-41c3-494d-b461-0664475702bb,Bharat Petroleum Corporation Ltd,500547,Audited Financial Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=26952035-8a4c-469f-9fad-6fae3f27bc4a.pdf,2025-04-29T15:50:30.027,2025-04-29 15:50:30.027,Financial Results
25,15061df3-7a91-49cf-9e25-2fbc5eeebb9c,Can Fin Homes Ltd,511196,"Outcome Of Board Meeting- Submission Of Audited Financial Results For The 4Th Quarter And Year Ended On March 31, 2025, Recommendation Of Final Dividend And Other Approvals",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=654fcf5a-eb02-4d44-a62f-3e054c4240b6.pdf,2025-04-23T19:53:15.7,2025-04-23 19:41:38.117,Board Meeting
26,da9ca298-6f45-472d-9b9c-9a47858a969b,Castrol India Ltd,500870,Unaudited Financial Results For Q1 2025.,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c6e11d0-2418-49ac-86e0-63776494852c.pdf,2025-04-28T15:56:42.343,2025-04-28 15:49:27.537,Board Meeting
27,a02ab7e5-26ee-465f-be42-69f709eab525,Ceat Ltd,500878,Financial Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1bbb20f5-8a64-41ce-8a37-7450f169bf60.pdf,2025-04-29T19:49:06.293,2025-04-29 19:19:13.080,Board Meeting
28,d4e1a9c2-1c3f-41b4-8162-a8275d226984,Central Bank of India,532885,"Outcome Of Board Meeting Of The Bank Held On 28Th April, 2025 - Audited Financial Results Of The Bank (Standalone & Consolidated) For The Quarter And Financial Year Ended 31St March, 2025.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1dc3b4e3-4708-4fd2-a7a8-65a949bf3e14.pdf,2025-04-28T15:40:30.243,2025-04-28 15:34:25.913,Board Meeting
29,aaaf07a2-0d80-4d9a-b473-462b068d442f,Chennai Petroleum Corporation Ltd,500110,Outcome Of Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ea1e42bc-0f66-44ed-b01e-4a73478071f5.pdf,2025-04-25T14:06:18.013,2025-04-25 13:52:57.957,Board Meeting
30,1db954be-88b3-4e6a-a1ee-60a28034fb83,Cholamandalam Investment and Finance Company Ltd,511243,Audited Financial Results For The Quarter And Year Ended 31 March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=be5fcca9-1f3b-413a-908c-193050c88123.pdf,2025-04-25T15:07:53.593,2025-04-25 15:02:45.800,Board Meeting
31,eed4ea05-fb41-43cf-87da-477917bb59d3,Dalmia Bharat Ltd,542216,"Outcome Of Board Meeting Held On April 23, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=344c08da-5100-4dd6-8ef9-2e114af37ba0.pdf,2025-04-23T19:06:27.183,2025-04-23 19:06:27.183,Financial Results
32,25f34c7b-b634-4d49-9d57-13dd1c718540,Dr. Lal PathLabs Ltd,539524,"Financial Results For The Quarter And Financial Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=16d95e8c-570f-4d77-ade5-f7a52c58f63e.pdf,2025-04-25T14:20:33.42,2025-04-25 14:20:33.420,Financial Results
33,5b187bf4-b965-48fa-8cb5-3b55cd74cbbb,Elecon Engineering Company Ltd,505700,"Result For Financial Year Ended On 31St March, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1df1d867-2963-4d70-853d-df8b5cd143a6.pdf,2025-04-24T14:09:19.777,2025-04-24 13:49:20.530,Board Meeting
34,ae744972-267f-4327-8581-98215092d472,Eternal Ltd,543320,"Financial Results For The Quarter And Financial Year Ended March 31, 2025.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4f48c25d-559f-4f4e-92f0-55fb4387bcb1.pdf,2025-05-01T15:40:55.157,2025-05-01 15:25:46.593,Board Meeting
35,81aba371-13d9-4fae-887c-ad105fd17ed0,Exide Industries Ltd,500086,Financials Results For The Quarter And Financial Year Ended 31St March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cb8f6094-9715-44aa-8f6d-c904adcb1276.pdf,2025-04-30T14:09:34.66,2025-04-30 13:46:01.017,Board Meeting
36,a627fe7d-d3a9-4791-b759-00f413b09ce1,Federal Bank Ltd,500469,Financial Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7d33efd2-2613-4854-bef9-5064e9b051c2.pdf,2025-04-30T19:27:41.017,2025-04-30 16:40:34.037,Board Meeting
37,486ef09c-236e-4e55-af08-fd9f0dfbd6cb,Firstsource Solutions Ltd,532809,Financial Results For The Quarter And Year Ended 31St March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=af18202e-2b7f-464e-b206-8c15dc5edf0a.pdf,2025-04-28T16:40:17.56,2025-04-28 16:40:17.560,Financial Results
38,ac83c756-8462-438d-8391-84a7f9460994,Five-Star Business Finance Ltd,543663,"Financial Results For The Quarter And Financial Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1cb3211d-5f95-40ce-a482-d77de132cb7d.pdf,2025-04-29T18:09:58.587,2025-04-29 17:43:58.673,Board Meeting
39,b27667e3-8bbf-4532-8ac7-32a9337e2fdf,Go Digit General Insurance Ltd,544179,Results-Q4andfy25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c513e60b-f0ee-4518-b059-4662cdf2dfcd.pdf,2025-04-28T16:42:39.547,2025-04-28 16:31:20.703,Board Meeting
40,b318577c-7387-4a0a-82cd-d68c3cbfcbf9,Godrej Agrovet Ltd,540743,"Financial Results For The Quarter And Financial Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ab6ba89-2aa0-4df0-b7df-dabc4b4abb80.pdf,2025-04-30T19:17:07.16,2025-04-30 17:45:15.027,Board Meeting
41,b3a54a28-70e9-4df3-b531-5ae991f0d802,HDFC Asset Management Company Ltd,541729,Outcome Of Board Meeting Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5cd39d77-624a-450a-b54d-0946c4ae34a8.pdf,2025-04-17T15:11:31.647,2025-04-17 15:11:31.647,Financial Results
42,817c7bbc-60a9-484f-83c0-fad34de0b1c7,HDFC Bank Ltd,500180,"Audited Standalone And Consolidated Financial Results Of The Bank For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77dd1f75-6b85-4aac-8334-7d7c7b7eb410.pdf,2025-04-19T14:58:31.24,2025-04-19 14:58:31.240,Financial Results
43,ec2a2b79-e7c8-4f71-adb7-a4ac17fcd552,Havells India Ltd,517354,Audited Standalone And Consolidated Financial Results For Q4 And FY Ended 31 March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=765975b9-57bd-434d-80bc-71800f658452.pdf,2025-04-22T17:01:49.803,2025-04-22 16:51:43.800,Board Meeting
44,68ca62fa-db99-4712-8230-88d5f4de9f0c,Himadri Speciality Chemical Ltd,500184,Audited Financial Results (Standalone And Consolidated) For The Quarter And Financial Year Ended 31 March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cc708846-89dd-412f-b835-077548c3b264.pdf,2025-04-21T17:59:03.85,2025-04-21 17:14:13.060,Board Meeting
45,12c3268d-d5f5-4e5d-b333-8d43dae32282,Hindustan Unilever Ltd,500696,"Results - Financial Results For Mar 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b029c02-bd5d-426d-b0db-e8a96305382c.pdf,2025-04-24T10:11:36.23,2025-04-24 10:06:53.277,Board Meeting
46,b05713a9-25d0-4d9b-b1c1-b656a594d1f0,Hindustan Zinc Ltd,500188,"Outcome Of The Board Meeting And Intimation Under Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015 ('SEBI Listing Regulations')",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=35f7d328-49a5-40d5-b24d-4f6aac328173.pdf,2025-04-25T14:29:13.5,2025-04-25 14:24:39.953,Board Meeting
47,d26ed410-364b-40df-8610-a15b36f560ee,Home First Finance Company India Ltd,543259,"Results - Financial Results For March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=258975f9-ce84-4cd9-9db9-e3525ef113e2.pdf,2025-05-01T17:29:02.18,2025-05-01 17:20:32.140,Board Meeting
48,da791841-b7ea-4814-af90-caeb027a700f,ICICI Bank Ltd,532174,"Audited Results For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bebe24ce-4695-4841-bf2b-9322ffb2575e.pdf,2025-04-19T17:47:50.563,2025-04-19 15:47:03.590,Board Meeting
49,21c3769b-294a-4ee7-961f-20a73253375e,ICICI Lombard General Insurance Company Ltd,540716,"Outcome Of The Board Meeting Held On April 15, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9e6120a8-b79e-44b0-835f-45651345f643.pdf,2025-04-15T19:38:55.283,2025-04-15 19:26:59.847,Board Meeting
50,72b3ef20-89e6-48cb-8729-389c547cdf2e,ICICI Prudential Life Insurance Company Ltd,540133,"Audited Financial Statements And Financial Results (Standalone And Consolidated) For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=38b05677-0121-4614-83fc-048827132a54.pdf,2025-04-15T16:57:19.253,2025-04-15 16:51:09.173,Board Meeting
51,fe86a6fc-482c-4b88-b526-81b575d7686a,IDBI Bank Ltd,500116,"Audited Financial Results Of The Bank For Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=41d58399-40eb-466f-8d6f-46e549b9fe32.pdf,2025-04-28T14:25:19.44,2025-04-28 14:25:19.440,Financial Results
52,748f6f9a-5722-46ab-b230-bfd394ac2050,IDFC First Bank Ltd,539437,"Audited Standalone And Consolidated Financial Results Of The Bank For The Quarter And Financial Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6e7eea47-df20-45b6-992a-9bbd703d37c4.pdf,2025-04-26T17:09:39.69,2025-04-26 16:50:34.487,Board Meeting
53,cdcc99dd-7bb3-4ed9-8c8f-073831194954,Indegene Ltd,544172,Board Meeting Outcome for Intimation Of Outcome Of Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c5379311-9f67-4b84-99ef-ad7fa6e05c0b.pdf,2025-04-28T19:48:08.56,2025-04-28 19:48:08.560,Financial Results
54,b292a790-d3cc-47a7-a168-22bd9d631b94,India Cements Ltd,530005,Audited Financial Results (Standalone And Consolidated) For The Quarter And Year Ended 31.03.2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=805564f7-54d9-4ebe-a55f-166cc1d37297.pdf,2025-04-26T15:13:21.797,2025-04-26 15:13:21.797,Financial Results
55,6eab997e-2464-429a-bdb7-1277425f977d,IndiaMART InterMESH Ltd,542726,"Financial Statements For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e7d2bf47-d54c-44bf-91da-604463e04377.pdf,2025-04-29T19:02:27.193,2025-04-29 16:20:21.523,Board Meeting
56,8c392ecd-1ffa-41fd-93d5-8cf826d28836,Indian Energy Exchange Ltd,540750,"Financial Results For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0189059b-bb22-420f-813b-aacc54544fc8.pdf,2025-04-24T17:38:40.3,2025-04-24 17:33:07.633,Board Meeting
57,b259263f-34e3-4221-99c8-02d0b27e5b9c,Indian Oil Corporation Ltd,530965,Audited Financial Results (Standalone And Consolidated) For The Quarter And Year Ended 31St March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f6d6b963-4126-465f-8f77-d6edb564c395.pdf,2025-04-30T14:51:48.703,2025-04-30 14:44:57.650,Board Meeting
58,15d7d012-94da-4151-833f-35e772292635,Indus Towers Ltd,534816,"Audited Financial Results For The Fourth Quarter And Year Ended On March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=25b5cba8-6c7d-46cc-a7bf-84055176c2cc.pdf,2025-04-30T22:18:45.98,2025-04-30 22:05:31.283,Board Meeting
59,e71ebbbe-f57f-4f94-b421-5c9d7755d8c1,Infosys Ltd,500209,"Results For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=469f0509-db62-45b6-b385-edb40019d112.pdf,2025-04-17T16:32:16.507,2025-04-17 16:23:12.430,Board Meeting
60,181aa26b-0e5b-4104-a453-226d9d7dfc69,JSW Infrastructure Ltd,543994,Results Outcome,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7fd87036-e68c-4b90-a8ce-d5416196495a.pdf,2025-04-30T16:58:19.18,2025-04-30 16:37:39.273,Board Meeting
61,3288445f-c9e1-4f53-8ec1-c8591881ed24,Jaiprakash Power Ventures Ltd,532627,"Pursuant To Regulation 33 And 30 Of SEBI (LODR) Regulation 2015, Please Find The Audited Financial Results For The Quarter And Year Ended On 31St March 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=885a9726-ca10-449a-97f9-1b08057d0cfa.pdf,2025-05-01T18:49:15.827,2025-05-01 18:49:15.827,Financial Results
62,3337cdf7-dc0f-4954-b73d-14329dd64497,Jindal Steel Ltd,532286,"Results - Financial Results For March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f518ed64-59b4-4ebc-9727-e5cc2966091c.pdf,2025-04-30T20:51:39.347,2025-04-30 20:31:55.040,Board Meeting
63,28063911-f6c3-4797-811f-ddfbd4705bf4,Jio Financial Services Ltd,543940,"Consolidated And Standalone Audited Financial Results For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04d7097f-2ed1-4bea-b278-6080c54a987a.pdf,2025-04-17T19:27:22.457,2025-04-17 19:13:02.913,Board Meeting
64,e40c530f-8623-4bb5-913b-b16cb412a5d7,Just Dial Ltd,535648,"Financial Results For The Financial Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=064fdc02-39a4-4263-b37e-fa21d9759714.pdf,2025-04-18T21:54:33.273,2025-04-18 21:26:38.060,Board Meeting
65,a3957826-f82d-49f4-9257-6b6cf78cbcaa,KPIT Technologies Ltd,542651,"Outcome Of Board Meeting Held On April 28, 2025 - Results",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b48d1f88-9139-477d-b3a7-8930424398df.pdf,2025-04-28T12:56:28.213,2025-04-28 12:51:09.210,Board Meeting
66,e163aa8f-3066-45ca-bc43-6ee0ab28bb3b,KFin Technologies Ltd,543720,Standalone And Consolidated Audited Financial Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e4b7ce2-31e9-4be0-9e94-c1c8705365ef.pdf,2025-04-28T20:46:50.403,2025-04-28 20:46:50.403,Financial Results
67,ff191dff-a5ee-453f-b36b-ede301c33162,L&T Finance Ltd,533519,"Financial Results For The Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=53a43adf-5f44-4d00-8c0c-9d11d668e54a.pdf,2025-04-25T19:12:40.803,2025-04-25 19:07:17.910,Board Meeting
68,55367cb5-dbee-449c-a29a-de65dc055b8b,L&T Technology Services Ltd,540115,"Outcome Of Board Meeting Held On April 24, 2025- Q4 Results",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=66e42188-9095-49b9-a757-4434d50deebe.pdf,2025-04-24T16:57:50.233,2025-04-24 16:57:50.233,Financial Results
69,c1039d43-7df2-4ad5-ad65-b1bee2eaac2b,LTIMindtree Ltd,540005, Financial Results For Q4 FY25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e460ec1e-77d1-464b-b0e9-04aaa44db528.pdf,2025-04-23T16:37:39.42,2025-04-23 16:23:07.903,Board Meeting
70,930668b0-e6b7-4224-848d-896caff397a4,Laurus Labs Ltd,540222,"Results - Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=97a69189-942a-4ebb-8209-fdca1f724058.pdf,2025-04-24T15:00:05.423,2025-04-24 15:00:05.423,Financial Results
71,ddad4a09-9af2-40ff-86ee-3085f902e3a9,Lloyds Metals and Energy Ltd,512455,"Audited Financial Results And Statements (Standalone And Consolidated) For The Quarter And Financial Year Ended 31St March, 2025.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bdbb45f5-0bdc-411e-b20f-8292f2a5d604.pdf,2025-04-25T19:25:48.053,2025-04-25 18:21:15.337,Board Meeting
72,3672868f-bb8c-48b4-ae4c-e5f2b334d497,Lodha Developers Ltd,543287,"Audited Financial Results For The Quarter And Year Ended March 31, 2025",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92ca8da5-35c0-46d8-a3c6-06df9261e175.pdf,2025-04-24T21:10:08.553,2025-04-24 20:51:41.480,Board Meeting
73,bd519ae3-54ed-4afb-904e-410c58dfc17e,Mahindra & Mahindra Financial Services Ltd,532720,Re-Submission Of Outcome Of Board Meeting - Corrigendum,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7d35c6f2-90e0-4d19-ac75-bdb2e93ecb3d.pdf,2025-04-22T22:02:41.33,2025-04-22 17:37:38.897,Board Meeting
74,f535fea9-4eb8-431e-b629-f39884bc4193,Mangalore Refinery and Petrochemicals Ltd,500109,Outcome Of The Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a087fa02-ac56-4729-b0f7-1e96b0a91521.pdf,2025-04-26T14:38:33.913,2025-04-26 14:26:25.023,Board Meeting
75,fd678b25-aeca-4268-b7da-01c1a7c72ca2,Maruti Suzuki India Ltd,532500,Audited Financial Results For The Year Ended On 31St March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=84cca5cf-d5c5-4c35-8383-981b1c8cd44d.pdf,2025-04-25T14:13:48.76,2025-04-25 14:13:48.760,Financial Results
76,3909e3e5-9435-491e-9cd0-e0edf4940780,Mastek Ltd,523704,Results-Financial Results For Quater And Year Ended On 31St March 2025,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aeb4e1b6-f55e-4d4d-88f4-8a2e371b591e.pdf,2025-04-18T16:17:33.447,2025-04-18 16:17:33.447,Financial Results
